,Theta1,Std.Error_theta1
0,-168.03920390699022,9.68123809431942
1,-7.744038608398114,9.17182138776793
2,-32.5313782620874,16.286124018772078
3,310.73711097192427,15.908573398076216
4,505.59831713634776,25.74899429316812
5,400.41883035283536,30.48626312984366
6,365.59567094486556,9.391855713536902
7,343.9863220482948,13.410834889864967
